639, 118055792
640, 36389076
641, -61323648
642, 121033856
643, -114205160
644, -86675520
645, 108197992
646, -98310144
647, 76480992
648, 122116392
649, -126450088
650, 52707908
651, -31526564
652, -121983208
653, 111304728
654, -16962676
655, 10681824
656, 98385392
657, -88085384
658, 12085659
659, -18726258
660, -83925864
661, 87316136
662, -26205094
663, 30049086
664, 97789160
665, -112414440
666, 27258850
667, -16317071
668, -126865528
669, 137294000
670, 2026161
671, -24692308
672, 140590624
673, -135163360
674, -48006108
675, 68172008
676, -121979576
677, 103471168
678, 81768640
679, -87415712
680, 82985680
681, -64663028
682, -85661520
683, 78449888
684, -51710788
685, 45489636
686, 69432312
687, -62677744
688, 45856768
689, -50524168
690, -60979968
691, 65889456
692, -55606352
693, 57550668
694, 76949648
695, -91360896
696, 53537472
697, -42142248
698, -105612768
699, 116320040
700, -24370944
701, 2803493
702, 120535712
703, -117230920
704, -19503930
705, 38959416
706, -107313128
707, 92640776
708, 52848248
709, -60226596
710, 76337920
711, -61900656
712, -61317152
713, 57885988
714, -51718648
715, 47125416
716, 53204192
717, -50370716
718, 48039856
719, -52207228
720, -51841880
721, 59113140
722, -56533724
723, 58040752
724, 71448648
725, -86459272
726, 54030900
727, -43529296
728, -101285632
729, 112693992
730, -27620784
731, 8312456
732, 118226808
733, -117371504
734, -11508692
735, 28652502
736, -110741600
737, 100058928
738, 41223364
739, -48388288
740, 88256632
741, -77967080
742, -50316232
743, 48877544
744, -71070184
745, 68844712
746, 46687968
747, -46118988
748, 70855464
749, -75110848
750, -49464924
751, 57769628
752, -79263040
753, 80546064
754, 70118320
755, -84681800
756, 76673136
757, -67203304
758, -98847408
759, 109629360
760, -52986724
761, 35793000
762, 115301520
763, -115498056
764, 18493622
765, -3565642
766, -110699344
767, 102833648
768, 7599113
769, -14197506
770, 94368504
771, -87215944
772, -16761872
773, 17114128
774, -83055800
775, 82737768
776, 17150158
777, -18941478
778, 85455072
779, -89717600
780, -24421320
781, 33978392
782, -93510256
783, 94262848
784, 46848076
785, -61512384
786, 90391904
787, -81686976
788, -75374064
789, 86006472
790, -68758936
791, 53530584
792, 92220688
793, -93568240
794, 38592040
795, -25729822
796, -90795816
797, 85923528
798, -16218660
799, 10548047
800, 80812136
801, -77082096
802, 7729644
803, -6264452
804, -76157144
805, 78201048
806, -4625049
807, 857847
808, 82362896
809, -87491776
810, -6269576
811, 16773629
812, -91563792
813, 92510608
814, 30126454
815, -44716108
816, 89356968
817, -81821016
818, -58153928
819, 68677336
820, -70605368
821, 57783560
822, 75219384
823, -77427152
824, 45396072
825, -34955492
826, -76470432
827, 74131544
828, -27665904
829, 23433250
830, 71916896
831, -71416680
832, 21112906
833, -19520098
834, -73521896
835, 77885752
836, -17079204
837, 12179876
838, 83840320
839, -90142992
840, 4276521
841, 6642171
842, -94832376
843, 96517400
844, 19980620
845, -33960344
846, 94427056
847, -88272168
848, -46660740
849, 56702464
850, -79105928
851, 68821928
852, 62976816
853, -65531420
854, 59017124
855, -51254260
856, -65722004
857, 64966036
858, -46400592
859, 43885812
860, 64826752
861, -66750104
862, 42711268
863, -41648852
864, -71021184
865, 77182416
866, -39015988
867, 33763016
868, 84563312
869, -91623120
870, 25651650
871, -14644596
872, -96762976
873, 99031968
874, -1693807
875, -11500665
876, 97629072
877, -92552272
878, -23503342
879, 32939924
880, -85091368
881, 76724416
882, 38851652
883, -41741468
884, 68991376
885, -63468616
886, -42758620
887, 43238364
888, -60509336
889, 59464360
890, 44921388
891, -48872048
892, 59433612
893, -58871652
894, -55035532
895, 63059668
896, -56236956
897, 50938584
898, 71926840
899, -79969464
900, 42677648
901, -31665024
902, -86042416
903, 89225776
904, -19175854
905, 6585153
906, 88802184
907, -85210656
908, -4841839
909, 13657782
910, -79611176
911, 73210816
912, 19351874
913, -22527162
914, 67747320
915, -64488284
916, -24078636
917, 25566194
918, -63476540
919, 64255792
920, 28694924
921, -34126968
922, 65724680
923, -66110424
924, -41895712
925, 51565468
926, -64219468
927, 59501672
928, 61693352
929, -70826248
930, 51605804
931, -41206392
932, -77981552
933, 82109832
934, -29571472
935, 17800314
936, 82861512
937, -80897752
938, 7305704
939, 669384
940, -77059296
941, 72669312
942, 5997224
943, -9044050
944, 69460568
945, -68274552
946, -10730167
947, 12819985
948, -69238424
949, 71976080
950, 16699419
951, -22955036
952, 75049712
953, -76790832
954, -31802300
955, 42458640
956, -76210216
957, 72509056
958, 53367508
959, -63345868
960, 65581836
961, -56394240
962, -71215288
963, 76005960
964, -45958556
965, 35427616
966, 77774448
967, -77042448
968, 26303850
969, -19392444
970, -74551808
971, 71841776
972, -14794343
973, 12339210
974, 70302912
975, -70597328
976, 10844194
977, -8665736
978, -73090464
979, 77203392
980, -4703569
981, -1851465
982, 81381576
983, -84260440
984, -11167729
985, 22167644
986, -84702600
987, 81804800
988, 33532330
989, -44062052
990, 75822888
991, -67635376
992, -52360572
993, 57801788
994, -58134396
995, 48707600
996, 60551760
997, -60911636
998, 40646000
999, -34439448
1000, -59839176
1001, 58810180
1002, -30405160
1003, 28262460
1004, 58817960
1005, -60653964
1006, 26706344
1007, -24461688
1008, -64706992
1009, 70159016
1010, -20429696
1011, 13606677
1012, 75678968
1013, -80046184
1014, 4096196
1015, 7072362
1016, -81843104
1017, 80360320
1018, 18835920
1019, -29721852
1020, 75985120
1021, -69314536
1022, -38418568
1023, 44577880
1024, -61399140
1025, 53711836
1026, 48193948
1027, -49582244
1028, 47139432
1029, -42209468
1030, -49908172
1031, 50302848
1032, -39329716
1033, 37936160
1034, 51599576
1035, -54774216
1036, 36937504
1037, -35339464
1038, -59971028
1039, 66389288
1040, -31849954
1041, 25578132
1042, 73067456
1043, -78639288
1044, 16799250
1045, -6177127
1046, -81650536
1047, 81675984
1048, 5197910
1049, -15704989
1050, 78878960
1051, -73744480
1052, -24340594
1053, 30748082
1054, -67550528
1055, 61522888
1056, 34719800
1057, -36833524
1058, 56334908
1059, -52711432
1060, -38161448
1061, 39457712
1062, -50849820
1063, 50082328
1064, 41700400
1065, -45745276
1066, 49731400
1067, -48790916
1068, -51501212
1069, 58491300
1070, -45935776
1071, 40587344
1072, 65909012
1073, -72249880
1074, 32840848
1075, -23077938
1076, -76351776
1077, 77816816
1078, -12558344
1079, 2704079
1080, 76484936
1081, -72978920
1082, -5721108
1083, 12114196
1084, -68548640
1085, 64046460
1086, 16345211
1087, -19159118
1088, 60233920
1089, -57845740
1090, -21260228
1091, 23324148
1092, -56749232
1093, 56526548
1094, 26403430
1095, -30984666
1096, 56725792
1097, -56245240
1098, -37021396
1099, 44368380
1100, -54057036
1101, 49764416
1102, 52152072
1103, -59036160
1104, 43102456
1105, -34468712
1106, -64215748
1107, 67050524
1108, -25095274
1109, 15971040
1110, 67299952
1111, -65728036
1112, 7914932
1113, -1652279
1114, -63209004
1115, 60446536
1116, 2945739
1117, -6450343
1118, 58340520
1119, -57317412
1120, -9265637
1121, 12195860
1122, -57164324
1123, 57798116
1124, 16031074
1125, -20962290
1126, 58703600
1127, -58907036
1128, -27203234
1129, 34663816
1130, -57823372
1131, 54942804
1132, 42455328
1133, -49716420
1134, 49851108
1135, -43059548
1136, -55742568
1137, 59699768
1138, -35412416
1139, 27611094
1140, 61541316
1141, -61852448
1142, 20617120
1143, -14972706
1144, -61125052
1145, 60119692
1146, -10433898
1147, 6783662
1148, 59625580
1149, -59711600
1150, 3633474
1151, -194071
1152, -60385464
1153, 61647428
1154, 3867695
1155, -8732447
1156, 62892320
1157, -63588940
1158, -14771694
1159, 21735122
1160, -63386056
1161, 61630728
1162, 29032984
1163, -36247144
1164, 58070052
1165, -53122020
1166, -42589112
1167, 47360304
1168, -47122452
1169, 40738756
1170, 50648208
1171, -52621980
1172, 34851248
1173, -29674524
1174, -53616876
1175, 54415416
1176, -25159112
1177, 21309224
1178, 55400268
1179, -56552208
1180, 17615398
1181, -13632040
1182, -58085440
1183, 59828464
1184, -9348496
1185, 4451820
1186, 61356048
1187, -62593496
1188, -1263618
1189, 7518603
1190, -63202348
1191, 62633584
1192, 14220232
1193, -21117806
1194, 60875204
1195, -57948048
1196, -27479598
1197, 32987076
1198, -53895480
1199, 49364368
1200, 37583552
1201, -41094308
1202, 44832008
1203, -40361640
1204, -43889032
1205, 46452380
1206, -36180644
1207, 32230988
1208, 48772604
1209, -50980116
1210, 28090168
1211, -23800738
1212, -53216532
1213, 55175880
1214, -19385654
1215, 14587117
1216, 56867276
1217, -58440324
1218, 9519845
1219, -4203347
1220, -59594680
1221, 60184252
1222, 1629657
1223, -7758439
1224, 60214844
1225, -59306636
1226, -13861798
1227, 19907126
1228, -57475052
1229, 55055876
1230, 25545054
1231, -30567694
1232, 52050804
1233, -48600728
1234, -35229080
1235, 39490284
1236, -44985584
1237, 41004600
1238, 43210356
1239, -46554848
1240, 36645652
1241, -32245838
1242, -49357436
1243, 51472592
1244, -27810030
1245, 23454160
1246, 53277268
1247, -54937812
1248, 19416982
1249, -15384950
1250, -56490052
1251, 58192976
1252, -11017105
1253, 6314252
1254, 59852740
1255, -61010428
1256, 1018356
1257, 4877214
1258, -61595844
1259, 61380808
1260, 10937061
1261, -17069538
1262, 60089432
1263, -57914320
1264, -23133238
1265, 28662880
1266, -54881388
1267, 50899604
1268, 33524392
1269, -37609688
1270, 46392168
1271, -41740648
1272, -40530536
1273, 42470652
1274, -37176316
1275, 33255382
1276, 43892284
1277, -45079908
1278, 30115050
1279, -27331490
1280, -46619036
1281, 48937296
1282, -24602674
1283, 21407046
1284, 51749300
1285, -54761308
1286, 17075716
1287, -11621398
1288, -57583264
1289, 59445276
1290, -5220177
1291, -1985618
1292, 59986320
1293, -59148220
1294, -9370619
1295, 16309370
1296, -56693692
1297, 52848232
1298, 22491392
1299, -27340956
1300, 48226288
1301, -43244308
1302, -30543532
1303, 32445414
1304, -38636192
1305, 35172392
1306, 33422858
1307, -34144512
1308, 32898530
1309, -31563642
1310, -35642804
1311, 38371904
1312, -30704132
1313, 29238406
1314, 42282092
1315, -47192532
1316, 26351676
1317, -21807118
1318, -52228460
1319, 56370276
1320, -15418831
1321, 7577340
1322, 59064556
1323, -59759612
1324, -786024
1325, 8979058
1326, -58175596
1327, 54788152
1328, 16232247
1329, -21642850
1330, 50162440
1331, -45022664
1332, -25049900
1333, 26661710
1334, -40579792
1335, 37619028
1336, 26905798
1337, -26959022
1338, 36354688
1339, -36753108
1340, -28033606
1341, 30752570
1342, -37969292
1343, 38624100
1344, 35499752
1345, -41972456
1346, 37759276
1347, -34594688
1348, -48971604
1349, 55381076
1350, -28763306
1351, 20896560
1352, 60179060
1353, -62359296
1354, 11942009
1355, -2859033
1356, -61737436
1357, 58747320
1358, 5005614
1359, -10692072
1360, 53950064
1361, -48586284
1362, -13948114
1363, 14745254
1364, -44084156
1365, 41323304
1366, 13824938
1367, -12691824
1368, 40920156
1369, -42834908
1370, -12637315
1371, 14746634
1372, -45899360
1373, 48673788
1374, 19737026
1375, -27094806
1376, 49805464
1377, -47943936
1378, -35613856
1379, 43965140
1380, -42719656
1381, 34728296
1382, 50492960
1383, -53969848
1384, 24881554
1385, -14665924
1386, -54151640
1387, 51216152
1388, -5794266
1389, -695802
1390, 45990488
1391, -40137144
1392, -4178340
1393, 4571995
1394, -35163896
1395, 32327630
1396, 2962464
1397, -921591
1398, 32603208
1399, -35789772
1400, -14590
1401, 1902889
1402, -40671696
1403, 45723080
1404, 7383533
1405, -15960434
1406, 48968360
1407, -48736712
1408, -26551552
1409, 37353284
1410, -44563640
1411, 36738748
1412, 46229100
1413, -51801028
1414, 26348554
1415, -15380549
1416, -53442636
1417, 51163916
1418, -5711723
1419, -1278216
1420, 46186200
1421, -40311492
1422, -4528290
1423, 4124688
1424, -35269688
1425, 32870084
1426, 1268273
1427, 2437213
1428, 34210220
1429, -39045652
1430, 4885503
1431, -4037094
1432, -46315260
1433, 54157012
1434, 962076
1435, -9942511
1436, 60060184
1437, -62186844
1438, -21782762
1439, 34177836
1440, -59671496
1441, 52532480
1442, 44750636
1443, -51779344
1444, 42166348
1445, -30815774
1446, -54117736
1447, 51838348
1448, -20563840
1449, 13389650
1450, 46355044
1451, -39507652
1452, 10559492
1453, -11892210
1454, -33526872
1455, 30649326
1456, -16306600
1457, 21941018
1458, 32011308
1459, -37600440
1460, 26164004
1461, -26766192
1462, -46431288
1463, 56170856
1464, -22587524
1465, 13426438
1466, 64059220
1467, -67972248
1468, 637874
1469, 13213667
1470, -66468548
1471, 59479900
1472, 25563868
1473, -34086552
1474, 48606784
1475, -36126648
1476, -37263756
1477, 35247880
1478, -24578350
1479, 16496552
1480, 29363542
1481, -21648616
1482, 13209189
1483, -14720997
1484, -14901596
1485, 11570098
1486, -20048380
1487, 26900294
1488, 12998708
1489, -19555266
1490, 32349934
1491, -34004956
1492, -30095822
1493, 42002776
1494, -30174976
1495, 20461896
1496, 52411476
1497, -58657040
1498, 6407057
1499, 9426001
1500, -58831364
1501, 52862076
1502, 24105522
1503, -34688152
1504, 42253844
1505, -29367518
1506, -39472452
1507, 38446624
1508, -17346878
1509, 9023065
1510, 32739412
1511, -24783244
1512, 5914899
1513, -8415080
1514, -17743898
1515, 14220193
1516, -15454476
1517, 24413258
1518, 16021476
1519, -23766448
1520, 32277902
1521, -36250820
1522, -36125124
1523, 50483676
1524, -34114500
1525, 25460136
1526, 63756268
1527, -72666928
1528, 11701862
1529, 4638971
1530, -75058312
1531, 70672232
1532, 20113966
1533, -31391104
1534, 60717792
1535, -47820012
1536, -36577904
1537, 35205888
1538, -35553132
1539, 26902848
1540, 28369708
1541, -18851610
1542, 23854972
1543, -27133646
1544, -9919236
1545, 4526401
1546, -35489816
1547, 46274332
1548, 5010934
1549, -12055298
1550, 56358624
1551, -62368684
1552, -24379828
1553, 39530272
1554, -61822128
1555, 54162148
1556, 53997796
1557, -64110512
1558, 40443016
1559, -23305126
1560, -67528192
1561, 63526268
1562, -6598805
1563, -6166641
1564, 53099800
1565, -39175604
1566, -12661255
1567, 11945941
1568, -25436354
1569, 15173618
1570, 5198388
1571, 4740023
1572, 10966780
1573, -13667325
1574, 14521614
1575, -20662854
1576, -22063656
1577, 33653488
1578, -20487910
1579, 13232657
1580, 44982576
1581, -52252404
1582, -162028
1583, 17228598
1584, -52848992
1585, 45796080
1586, 34082512
1587, -46901656
1588, 31823262
1589, -13780131
1590, -52981576
1591, 51041484
1592, 4381735
1593, -18942176
1594, 42033416
1595, -28918346
1596, -26949170
1597, 27183492
1598, -15386342
1599, 5241116
1600, 20796764
1601, -10449103
1602, 1490225
1603, -5098235
1604, 258190
1605, -7350586
1606, -15144431
1607, 29185218
1608, -7992704
1609, 1092415
1610, 43372880
1611, -53738464
1612, -12777245
1613, 30975372
1614, -57395664
1615, 52813128
1616, 49498688
1617, -64406124
1618, 40601908
1619, -23637222
1620, -72421872
1621, 71888056
1622, -5809665
1623, -8755263
1624, 63675960
1625, -50533660
1626, -16579318
1627, 16277688
1628, -36286716
1629, 25271850
1630, 8693613
1631, 3665138
1632, 20731582
1633, -23941470
1634, 16798930
1635, -26473986
1636, -34369192
1637, 49454876
1638, -29620302
1639, 24611826
1640, 65122632
1641, -77319752
1642, 11841415
1643, 5946612
1644, -82649632
1645, 79153688
1646, 24826490
1647, -40550304
1648, 67386512
1649, -49992832
1650, -49291404
1651, 49192092
1652, -30893388
1653, 14717440
1654, 40824888
1655, -26665260
1656, 5251005
1657, -4176286
1658, -10865541
1659, -1896635
1660, -11131093
1661, 23545844
1662, -8145432
1663, 6049737
1664, 37152240
1665, -47590176
1666, -4117227
1667, 19641290
1668, -51325396
1669, 46239012
1670, 36467500
1671, -50282564
1672, 32698074
1673, -13295518
1674, -57116972
1675, 54804292
1676, 8073636
1677, -26682582
1678, 43665044
1679, -26029820
1680, -38371984
1681, 41032668
1682, -6045848
1683, -11303745
1684, 34736192
1685, -21855348
1686, -22025168
1687, 23904450
1688, -6830784
1689, -5565961
1690, 16910890
1691, -3721904
1692, -11409220
1693, 8302994
1694, 11366272
1695, -23772524
1696, -3570380
1697, 21558648
1698, -29352144
1699, 25705390
1700, 41653876
1701, -59077448
1702, 13062787
1703, 6301692
1704, -69480240
1705, 70505464
1706, 28319320
1707, -47899856
1708, 62009520
1709, -46147700
1710, -60733476
1711, 64236396
1712, -27291104
1713, 10511819
1714, 58020620
1715, -44495388
1716, 125112
1717, 1025266
1718, -28095532
1719, 13714724
1720, -7263435
1721, 22403454
1722, 5878395
1723, -7352442
1724, 40198684
1725, -55662788
1726, -18115262
1727, 35824092
1728, -64187784
1729, 63195924
1730, 56385012
1731, -74593568
1732, 52480828
1733, -34097468
1734, -85947296
1735, 87694304
1736, -12342651
1737, -7601893
1738, 79224056
1739, -62669112
1740, -21191904
1741, 25280524
1742, -42396148
1743, 23485156
1744, 19207000
1745, -5287153
1746, 10754474
1747, -7478409
1748, 12262355
1749, -28250462
1750, -14032871
1751, 28183286
1752, -37681788
1753, 37567564
1754, 45784408
1755, -61447228
1756, 27534756
1757, -9601790
1758, -70355640
1759, 69602672
1760, 11943120
1761, -31762572
1762, 58470828
1763, -38941564
1764, -45176060
1765, 48908164
1766, -15349704
1767, -7183254
1768, 42030368
1769, -26594342
1770, -23722710
1771, 30668408
1772, -6714448
1773, -12420765
1774, 27191702
1775, -15246616
1776, -25545036
1777, 29181082
1778, 1158036
1779, -16532314
1780, 22568130
1781, -7489359
1782, -25679508
1783, 25321864
1784, 11826201
1785, -29837848
1786, 14524603
1787, 4885349
1788, -41614972
1789, 43723200
1790, 28557240
1791, -51231704
1792, 35062820
1793, -17536292
1794, -67929856
1795, 74900048
1796, 4772475
1797, -26747768
1798, 71041280
1799, -58066704
1800, -43062600
1801, 49921412
1802, -39781396
1803, 21549506
1804, 46183900
1805, -33276110
1806, 8815247
1807, -5252503
1808, -15138438
1809, -2635828
1810, -12201299
1811, 28191968
1812, -14815809
1813, 17643320
1814, 49007188
1815, -69238512
1816, 9683237
1817, 7374238
1818, -83725832
1819, 88517032
1820, 29445096
1821, -51363128
1822, 82263352
1823, -66576044
1824, -67750760
1825, 74622528
1826, -45164616
1827, 23273732
1828, 70629856
1829, -56956480
1830, 6414057
1831, 1492780
1832, -37250544
1833, 16952440
1834, -1209296
1835, 13511932
1836, 1462221
1837, 5173586
1838, 31529910
1839, -49862848
1840, 1062345
1841, 12543535
1842, -63170880
1843, 67180888
1844, 31713254
1845, -51230804
1846, 60157948
1847, -43476484
1848, -65584064
1849, 70501744
1850, -20813556
1851, -2602954
1852, 64404824
1853, -48377016
1854, -21152776
1855, 30730616
1856, -25894068
1857, 2300635
1858, 29512430
1859, -18227296
1860, -16928804
1861, 27599890
1862, -431895
1863, -18599916
1864, 27516080
1865, -17443318
1866, -33490482
1867, 39724248
1868, -991616
1869, -16725371
1870, 35082652
1871, -20522736
1872, -30105668
1873, 34515444
1874, 491995
1875, -22756212
1876, 27970486
